"","ID","Longitude","Latitude","variable","year","value"
"97",3,-75.9,78.86,"mat_max",2005,2.95000000000005
"98",3,-75.9,78.86,"mat_max",2006,2.75
"99",3,-75.9,78.86,"mat_max",2007,2.55000000000001
"100",3,-75.9,78.86,"mat_max",2008,2.45000000000005
"101",3,-75.9,78.86,"mat_max",2009,3.55000000000001
"102",3,-75.9,78.86,"mat_max",2010,2.65000000000003
"103",3,-75.9,78.86,"mat_max",2011,3.75
"104",3,-75.9,78.86,"mat_max",2012,2.95000000000005
"105",3,-75.9,78.86,"mat_max",2013,1.45000000000005
"106",4,-151.2,68.95,"mat_max",1979,14.05
"107",4,-151.2,68.95,"mat_max",1980,11.35
"108",4,-151.2,68.95,"mat_max",1981,10.35
"109",4,-151.2,68.95,"mat_max",1982,13.85
"110",4,-151.2,68.95,"mat_max",1983,12.85
"111",4,-151.2,68.95,"mat_max",1984,11.65
"112",4,-151.2,68.95,"mat_max",1985,12.15
"113",4,-151.2,68.95,"mat_max",1986,13.55
"114",4,-151.2,68.95,"mat_max",1987,12.85
"115",4,-151.2,68.95,"mat_max",1988,13.55
"116",4,-151.2,68.95,"mat_max",1989,13.85
"117",4,-151.2,68.95,"mat_max",1990,14.45
"118",4,-151.2,68.95,"mat_max",1991,10.65
"119",4,-151.2,68.95,"mat_max",1992,13.95
"120",4,-151.2,68.95,"mat_max",1993,15.65
"121",4,-151.2,68.95,"mat_max",1994,15.25
"122",4,-151.2,68.95,"mat_max",1995,13.05
"123",4,-151.2,68.95,"mat_max",1996,12.05
"124",4,-151.2,68.95,"mat_max",1997,12.35
"125",4,-151.2,68.95,"mat_max",1998,16.05
"126",4,-151.2,68.95,"mat_max",1999,13.05
"127",4,-151.2,68.95,"mat_max",2000,11.95
"128",4,-151.2,68.95,"mat_max",2001,11.55
"129",4,-151.2,68.95,"mat_max",2002,11.95
"130",4,-151.2,68.95,"mat_max",2003,11.95
"131",4,-151.2,68.95,"mat_max",2004,15.95
"132",4,-151.2,68.95,"mat_max",2005,11.55
"133",4,-151.2,68.95,"mat_max",2006,12.25
"134",4,-151.2,68.95,"mat_max",2007,15.55
"135",4,-151.2,68.95,"mat_max",2008,13.05
"136",4,-151.2,68.95,"mat_max",2009,14.15
"137",4,-151.2,68.95,"mat_max",2010,12.85
"138",4,-151.2,68.95,"mat_max",2011,12.65
"139",4,-151.2,68.95,"mat_max",2012,14.05
"140",4,-151.2,68.95,"mat_max",2013,13.25
"141",5,-151.1,69.03,"mat_max",1979,14.05
"142",5,-151.1,69.03,"mat_max",1980,11.25
"143",5,-151.1,69.03,"mat_max",1981,10.35
"144",5,-151.1,69.03,"mat_max",1982,13.75
"145",5,-151.1,69.03,"mat_max",1983,12.65
"146",5,-151.1,69.03,"mat_max",1984,11.55
"147",5,-151.1,69.03,"mat_max",1985,12.05
"148",5,-151.1,69.03,"mat_max",1986,13.45
"149",5,-151.1,69.03,"mat_max",1987,12.75
"150",5,-151.1,69.03,"mat_max",1988,13.45
"151",5,-151.1,69.03,"mat_max",1989,13.85
"152",5,-151.1,69.03,"mat_max",1990,14.25
"153",5,-151.1,69.03,"mat_max",1991,10.45
"154",5,-151.1,69.03,"mat_max",1992,13.85
"155",5,-151.1,69.03,"mat_max",1993,15.65
"156",5,-151.1,69.03,"mat_max",1994,15.15
"157",5,-151.1,69.03,"mat_max",1995,12.95
"158",5,-151.1,69.03,"mat_max",1996,11.95
"159",5,-151.1,69.03,"mat_max",1997,12.25
"160",5,-151.1,69.03,"mat_max",1998,15.95
"161",5,-151.1,69.03,"mat_max",1999,12.95
"162",5,-151.1,69.03,"mat_max",2000,11.85
"163",5,-151.1,69.03,"mat_max",2001,11.45
