"","ID","Longitude","Latitude","variable","year","value"
"118",4,-151.2,68.95,"map_min","1991",2
"119",4,-151.2,68.95,"map_min","1992",2
"120",4,-151.2,68.95,"map_min","1993",1
"121",4,-151.2,68.95,"map_min","1994",2
"122",4,-151.2,68.95,"map_min","1995",1
"123",4,-151.2,68.95,"map_min","1996",2
"124",4,-151.2,68.95,"map_min","1997",0
"125",4,-151.2,68.95,"map_min","1998",2
"126",4,-151.2,68.95,"map_min","1999",3
"127",4,-151.2,68.95,"map_min","2000",2
"128",4,-151.2,68.95,"map_min","2001",6
"129",4,-151.2,68.95,"map_min","2002",3
"130",4,-151.2,68.95,"map_min","2003",2
"131",4,-151.2,68.95,"map_min","2004",1
"132",4,-151.2,68.95,"map_min","2005",3
"133",4,-151.2,68.95,"map_min","2006",3
"134",4,-151.2,68.95,"map_min","2007",2
"135",4,-151.2,68.95,"map_min","2008",6
"136",4,-151.2,68.95,"map_min","2009",3
"137",4,-151.2,68.95,"map_min","2010",4
"138",4,-151.2,68.95,"map_min","2011",3
"139",4,-151.2,68.95,"map_min","2012",4
"140",4,-151.2,68.95,"map_min","2013",3
"141",5,-151.1,69.03,"map_min","1979",1
"142",5,-151.1,69.03,"map_min","1980",1
"143",5,-151.1,69.03,"map_min","1981",2
"144",5,-151.1,69.03,"map_min","1982",1
"145",5,-151.1,69.03,"map_min","1983",1
"146",5,-151.1,69.03,"map_min","1984",2
"147",5,-151.1,69.03,"map_min","1985",2
"148",5,-151.1,69.03,"map_min","1986",0
"149",5,-151.1,69.03,"map_min","1987",0
"150",5,-151.1,69.03,"map_min","1988",1
"151",5,-151.1,69.03,"map_min","1989",6
"152",5,-151.1,69.03,"map_min","1990",2
"153",5,-151.1,69.03,"map_min","1991",2
"154",5,-151.1,69.03,"map_min","1992",3
"155",5,-151.1,69.03,"map_min","1993",1
"156",5,-151.1,69.03,"map_min","1994",2
"157",5,-151.1,69.03,"map_min","1995",1
"158",5,-151.1,69.03,"map_min","1996",2
"159",5,-151.1,69.03,"map_min","1997",0
"160",5,-151.1,69.03,"map_min","1998",2
"161",5,-151.1,69.03,"map_min","1999",3
"162",5,-151.1,69.03,"map_min","2000",2
"163",5,-151.1,69.03,"map_min","2001",6
"164",5,-151.1,69.03,"map_min","2002",3
"165",5,-151.1,69.03,"map_min","2003",2
"166",5,-151.1,69.03,"map_min","2004",1
"167",5,-151.1,69.03,"map_min","2005",2
"168",5,-151.1,69.03,"map_min","2006",2
"169",5,-151.1,69.03,"map_min","2007",2
